,belly_bottom_x,belly_bottom_y,belly_middle_x,belly_middle_y,belly_top_x,belly_top_y,nose_x,nose_y,pawbackL_x,pawbackL_y,pawbackR_x,pawbackR_y,pawfrontL_x,pawfrontL_y,pawfrontR_x,pawfrontR_y,tailbase_x,tailbase_y,tailmiddle_1_x,tailmiddle_1_y,tailmiddle_2_x,tailmiddle_2_y,tailtip_x,tailtip_y
123,1761.4371549295552,683.8415867898968,1772.4857318825254,679.1367548515402,1785.3647851994187,687.8405519145731,1886.2690688277576,623.5293574938656,1772.153105078501,749.5370922404554,1801.8882454080947,645.5184025107712,1805.1178795914361,701.3160241873832,1830.9215484466667,663.3824651648387,1706.779682549244,641.7198578538367,1664.4537078934547,559.9106911504547,1597.5639515294713,494.45373973603984,1532.2283001605522,441.49899124827067
124,1761.773497148727,683.4846437258461,1771.8160243998532,678.8471054519141,1784.4818834758337,687.379807780429,1885.5442808373443,621.9477917953975,1772.7812954673568,749.0439209925539,1802.201977161221,645.3010364825641,1803.6383310774097,700.7280165648513,1829.7633160372275,662.2045873561417,1707.894808416685,642.6918616216343,1663.321521285395,559.8068489187613,1597.9522062627875,495.29354370647246,1525.1035851928848,437.83041785033254
125,1761.7809263073916,684.2299510980531,1771.146316917181,678.557456052288,1783.5989817522488,686.9190636462849,1884.819492846931,620.3662260969294,1771.1496293088042,748.8190570695554,1802.3384752525458,645.739008591059,1802.1587825633833,700.1400089423194,1828.6050836277882,661.0267095474446,1708.7853059392846,641.0809994166283,1667.0403407144945,564.9214013547598,1599.1923627573228,493.93334820701716,1524.4769008768853,437.3633868661919
126,1762.3600643644054,683.6526722486528,1770.4766094345086,678.2678066526616,1782.716080028664,686.4583195121409,1884.0947048565179,618.7846603984613,1771.065080385725,748.9035903390861,1802.3834361962433,646.319875280293,1800.6792340493569,699.5520013197872,1827.4468512183487,659.8488317387477,1709.8327054113527,639.9459369727172,1668.307157449578,563.0960390383173,1597.9764888687914,494.3482368333247,1524.5075692782948,436.7437995746526
127,1762.222776776283,683.9494681020844,1769.8069019518364,677.9781572530355,1781.833178305079,685.9975753779968,1883.3699168661044,617.2030946999932,1770.7718719846628,748.9813533713568,1802.3557638995335,646.0272899214618,1799.199685535331,698.9639936972553,1826.2886188089096,658.6709539300507,1708.380915109616,640.0280761792267,1657.3060266127359,562.4519568104614,1596.1164602966223,494.0224229429606,1532.5847721457817,438.8523803059342
128,1762.4677689154823,683.3847325496631,1769.1371944691641,677.6885078534092,1780.9502765814943,685.5368312438529,1882.6451288756912,615.621529001525,1771.8950874820289,748.2960328771346,1802.221887390134,646.2176689219204,1797.7201370213045,698.3759860747234,1825.1303863994704,657.4930761213537,1708.4930176104128,638.7352596748552,1667.5470898659457,562.7797318889831,1596.0675171521566,493.593889614297,1526.4268108852,436.50465457830285
129,1762.4103215545322,682.9686180645178,1768.4674869864916,677.3988584537831,1780.0673748579095,685.0760871097089,1881.920340885278,614.039963303057,1771.4598358362914,748.5494612716202,1802.3679911033207,645.044259236086,1796.240588507278,697.7879784521915,1823.9721539900308,656.3151983126568,1708.7379578294265,638.1746983503972,1667.226925356768,563.1786249134113,1600.9635284589042,493.347934316902,1528.1391521785117,438.1311921073846
130,1762.0008627722666,683.497908945888,1767.7977795038194,677.1092090541567,1779.1844731343244,684.6153429755648,1881.1955528948647,612.4583976045889,1772.3239941710744,749.2240148366575,1802.4018308206842,646.351415630855,1794.761039993252,697.1999708296596,1822.8139215805916,655.1373205039597,1709.3216950075073,639.4093719183122,1666.856301323724,563.94219176259,1601.8994595538788,491.94429347822154,1527.0103514640095,436.24472089449125
131,1761.6717164583863,683.7797937868766,1767.128072021147,676.8195596545306,1778.3015714107396,684.1545988414207,1880.4707649044515,610.8768319061207,1771.5466532065388,749.2894937854148,1801.769855992724,645.9740786277412,1793.2814914792257,696.6119632071275,1821.6556891711523,653.9594426952629,1698.385001693484,634.9272947588722,1656.3198448370308,561.6861256987263,1601.3308609071455,492.5133536721599,1527.956100046202,435.3943729417023
132,1762.0115785561934,683.8111577637922,1766.4583645384748,676.5299102549043,1777.4186696871548,683.6938547072768,1879.7459769140382,609.2952662076527,1773.3441866907854,751.9545470877661,1800.6135280480612,644.4546539146024,1791.8019429651993,696.0239555845956,1820.4974567617132,652.7815648865658,1697.5499583391447,635.9397523332715,1650.3223573247387,560.1983325451927,1598.5962934501836,484.7954852194966,1528.854718893288,430.9488724683526
133,1763.0177763385038,681.2895247534359,1765.7886570558026,676.2402608552782,1776.53576796357,683.2331105731328,1879.021188923625,607.7137005091845,1774.451566918906,751.7032165012706,1803.0160398009032,645.4718946555041,1790.322394451173,695.4359479620637,1819.3392243522737,651.6036870778688,1666.6821261483383,597.2450807511448,1630.9423592808864,531.6871211722603,1588.7367579340207,470.5763883741613,1512.4703652417068,430.9538230968277
134,1764.3110604345197,691.9369270056791,1765.1189495731303,675.950611455652,1775.6528662399849,682.7723664389887,1878.2964009332118,606.1321348107165,1773.7526421735774,754.1910975936225,1804.3304272052096,648.0453535430377,1788.8428459371469,694.8479403395315,1818.1809919428345,650.4258092691719,1681.5560252675612,623.6879548838979,1621.5399534144212,551.7055876319838,1580.1897574339184,467.8065089913397,1509.3056026226673,424.25762270456255
135,1763.5795268676984,680.9353853794255,1764.449242090458,675.6609620560257,1774.7699645164,682.3116223048448,1877.5716129427985,604.5505691122482,1774.744969284484,747.5820906442354,1806.077881422832,648.3593300184731,1787.3632974231205,694.2599327169996,1817.0227595333952,649.2479314604748,1662.5332491844001,621.167688459331,1606.7079803877891,554.4497774492555,1559.7160554038774,459.92853201402323,1489.3120654464874,418.89262984203253
136,1729.4542974569813,673.703794801321,1763.7795346077855,675.3713126563996,1773.8870627928152,681.8508781707008,1876.8468249523853,602.9690034137802,1711.816673279305,730.1624993979303,1806.460857113124,646.938374185248,1785.8837489090943,693.6719250944677,1815.8645271239557,648.0700536517779,1666.0545333840705,630.2480014079216,1594.3416265501444,556.4940324023572,1548.944919831753,453.7159414961952,1472.8230606157188,417.91309601992555
137,1729.6878373980348,671.038955301646,1763.1098271251133,675.0816632567733,1773.0041610692301,681.3901340365567,1876.1220369619718,601.3874377153121,1699.0463394014025,729.7782153189528,1803.1021978622825,646.0971099402129,1784.4042003950678,693.0839174719358,1814.7062947145166,646.8921758430808,1656.1175806860697,620.0713068639113,1578.8474466561822,558.9419192204994,1523.9726808584314,449.2033195363852,1458.6519996289733,402.93273014235683
138,1716.684499674372,659.1792199625665,1762.440119642441,674.7920138571471,1772.1212593456453,680.9293899024126,1875.3972489715586,599.805872016844,1698.9762968232874,729.0321291439568,1802.5432044499466,645.893937960926,1782.9246518810417,692.4959098494039,1813.5480623050773,645.714298034384,1654.2087311756038,613.2654816486175,1578.1624258266752,560.9832617611415,1514.8179095586586,435.3833394372346,1451.4416580456507,394.5684461531832
139,1698.5461044509511,656.5467949324047,1761.7704121597687,674.5023644575208,1771.2383576220604,680.4686457682687,1874.6724609811452,598.2243063183759,1698.5629802937142,730.0393950872269,1800.7387243547937,643.1160766631917,1781.4451033670155,691.9079022268718,1812.389829895638,644.5364202256869,1634.0742647139616,613.021305973715,1557.7900907528362,538.0749126378639,1511.2874117732767,433.42107164973964,1442.0179304961432,367.12876993194584
140,1683.2371501302764,654.6759912943055,1745.2977560656368,674.2223253403956,1770.3554558984754,680.0079016341247,1873.947672990732,596.6427406199077,1698.4995129034442,724.2334436981043,1733.196732821399,637.4811284360657,1783.0045593184363,685.8549452802349,1777.304251868952,661.9851754278947,1621.673878744294,614.4451688723955,1543.3612178355493,537.4445560148627,1504.2211130592234,434.4541327037734,1441.189941467723,359.8541908347595
141,1688.8610240142214,654.9859978128375,1747.270079940726,671.7294087649364,1769.4725541748905,679.5471574999806,1873.2228850003187,595.0611749214396,1695.8757976007118,724.553586044337,1702.4904696623269,600.061802990672,1786.2233452784033,687.368711855499,1782.1946966343319,663.6971666861616,1598.2035131364817,615.2220057461705,1524.6505188789324,542.559840525483,1491.06469974881,433.3908043511395,1438.6733599814866,359.1131603684954
142,1686.4408266187013,647.6707400249009,1741.5610333165423,673.2323254937041,1768.589652451306,679.0864133658365,1872.4980970099055,593.4796092229715,1696.1699294836485,725.9119910723059,1709.7102428186488,601.4583399855246,1772.7592719318905,726.1444644797486,1799.4045452080884,675.3629062026362,1587.908211654769,613.2131693490417,1509.2432666274938,554.2979026911632,1478.4657424707789,433.8290145950544,1442.6287089469429,363.5042267889992
143,1687.4519162899333,653.8182932255231,1744.49588397564,673.7426781385375,1767.706750727721,678.6256692316927,1871.7733090194922,591.8980435245035,1695.5166257658138,727.4172568407694,1710.3811001314048,599.8844071364092,1785.0488771182108,719.5298555747779,1802.6819460357535,667.465148951857,1573.3809214677833,603.5450743299148,1495.5055098145565,551.4718090130607,1453.642786430865,446.6836368651925,1411.2894204673123,363.21670457821034
144,1682.378633892355,657.0721275582864,1732.0698468768587,660.2786221504153,1766.823849004136,678.1649250975486,1871.048521029079,590.3164778260352,1695.5823028636987,726.3326065726146,1707.9601727535692,599.3407855087935,1785.5132903950666,709.8833239387827,1801.377285297086,659.7462791370406,1565.0737156637902,612.3759768864686,1477.1029849038796,550.4392501899599,1435.6239682002022,457.7650720336746,1389.1237331115437,378.7595983928919
145,1681.0370498422362,658.5312584444005,1730.7329669505712,661.0239081346056,1765.9409472805512,677.7041809634045,1870.3237330386658,588.7349121275672,1694.6426293307247,725.8554202325838,1707.3837246271437,598.6948598043657,1786.0830962248695,703.5112042325852,1780.8446851631081,656.2678865129407,1564.082900360208,616.8495547114715,1471.7359733535234,557.1691883190442,1431.3176049909719,453.56794610590595,1387.0906611465496,378.0809427457017
146,1677.7215144904242,656.4046694678528,1732.5441718721947,660.7437580477695,1765.5124616874616,675.5675782878322,1869.5989450482525,587.1533464290991,1695.4638981822432,726.1182152610902,1707.2591574845749,597.9689698067695,1792.8563820522324,695.1559449016406,1781.0246611406405,642.134002549122,1558.0573690506515,621.3085204138179,1474.1216370060304,559.5409660340626,1426.6993084818619,456.32436738906966,1384.2748374362102,379.4131899190406
147,1678.8979870797646,657.1436433523043,1736.017451752851,660.0897557322094,1775.9722303546896,653.9486748864667,1868.874157057839,585.571780730631,1695.4441227133352,725.6942196016914,1707.3045799754777,599.6874953366753,1797.4332891064946,681.6299219391292,1786.0618511047282,625.1673464214336,1556.3287858832953,623.6729601792149,1472.3744251859325,562.731799095837,1427.8039845982094,465.5207424888163,1381.0560896027082,385.28060062712274
148,1663.0892107678487,654.6758781547959,1733.8380081045166,656.2426377265215,1777.4284186061464,652.8416588745756,1868.1493690674258,583.9902150321628,1695.8595568890594,726.0271144755031,1706.9041190389269,599.3255625877707,1802.9109783747542,678.4207790300536,1789.6287258772165,620.5128917649262,1553.7444225943234,628.3813843191433,1468.065706040146,567.2830918300724,1422.7660170712177,468.6205457484219,1381.584521088762,391.6329815185136
149,1663.7302242802375,655.6691214632522,1734.2261617097092,651.2167428051514,1769.0477348125714,646.2663633144507,1867.4245810770126,582.4086493336947,1696.242531804423,726.2844578844863,1702.7963145067315,600.9819919627648,1800.4228080017247,663.3122739011237,1784.5161380390596,619.7103473472682,1556.0939608788935,632.1471205330939,1465.429379091772,569.1206439212725,1415.2402737646094,479.0684947465761,1381.7492911936909,397.8535054407521
150,1664.017150338802,656.0964400145505,1734.3676922619215,648.2292935880196,1779.74315711487,643.1262948657546,1866.6997930865994,580.8270836352267,1697.0062334136064,727.147718697488,1702.9965274228841,599.8217799232375,1814.9195344800937,660.5012910894337,1782.665696800448,612.404263778693,1560.826646314302,623.7184686096491,1472.9421166242828,581.7032242552825,1419.5609027036135,497.55847843552885,1381.6610286599396,423.5779797214187
151,1680.5841678836905,656.3421663981704,1733.9443681552561,644.3351332591208,1779.0898557218202,639.5966629075929,1865.9750050961861,579.2455179367585,1696.7708522432729,725.7649951843421,1703.28203598288,600.5308848221571,1797.5459882244727,636.319331358504,1781.2313207615512,610.5828771536223,1560.639110292741,628.2229122102609,1470.617157898183,586.030786553922,1420.2039926359755,499.22390224655413,1382.1767118805192,423.73886425911945
152,1683.0792181463132,658.6464192766273,1735.3928519935703,642.6727632074494,1781.7444212241055,627.2303060477283,1865.250217105773,577.6639522382904,1697.4670862830853,726.1786178880268,1703.3305736849384,601.99895667426,1795.6169612123756,633.988719841534,1784.1179040135285,608.9321322640598,1565.9619075426704,634.2779750241407,1471.8011714683196,592.708612159907,1419.171950844935,499.7955477557807,1383.8341342484423,424.91383232546013
153,1683.1633975061586,660.6054821162868,1736.2527326474822,642.5164636871234,1799.9545121023675,626.1124987739087,1864.5254291153597,576.0823865398223,1696.6378114163888,726.3916588872528,1703.6029052117156,603.096160933402,1841.8066081989268,628.8791486436724,1781.8898103760466,610.6745651022673,1570.3487405307,634.8585737432211,1472.0318389832062,592.9598862541404,1416.5726437640599,496.9785760668826,1378.3354234268122,427.7991610462582
154,1683.666540839443,664.2918915704565,1740.3122880608616,644.0678246616151,1804.366148448117,622.3494498557906,1867.196749184153,562.5368362403958,1696.2763249486047,727.2597112359808,1704.6600183306293,602.5227398313092,1834.4459541901517,640.1516011984215,1807.5176566961088,605.7768264806774,1569.8279496037096,643.6673419495835,1473.0621082036002,597.0619898724277,1418.906363207861,499.3309207537416,1371.8546775474908,433.2773961739056
155,1694.9122091651402,659.5409036495641,1747.837856853651,640.5146775087945,1805.3482866487448,610.014476811002,1867.8620930381196,560.3992268556663,1695.8717565828972,728.4027693885255,1706.3703790625793,598.2668555966418,1848.0774038024485,630.3786910253114,1807.912809762308,576.357231236077,1578.278396923774,648.1581558039526,1474.7470853116333,594.5112258406152,1421.0716428744875,515.8966154962812,1375.046018729652,436.49416987794984
156,1697.2825773633497,662.6389191499317,1753.7256382529517,636.8931480614165,1803.4527917075359,600.6245708455394,1881.5025770727402,560.4728688200444,1698.5453068174083,731.1246424375197,1701.6050420296444,595.8947029713852,1847.3048154722462,625.8664800098983,1812.3120567118087,565.0312443975548,1586.8650318989467,662.0065556955051,1496.1524539295565,627.8445592763446,1425.489412931516,529.933217150167,1381.4056266784462,458.3765506320562
157,1698.5776054351634,663.0766893121512,1766.7547613232837,631.575686036802,1808.4210247678443,592.8939652088745,1870.0673742632805,557.6378410728136,1698.4670031952614,732.2174854010434,1702.4258172519324,597.0363027866479,1849.437748243094,623.8869831673903,1822.292845855271,548.691773499421,1593.5660390930227,660.6370485819275,1498.2489918124575,626.2737473728534,1426.6425260092628,533.8928155891097,1377.4702493162124,468.1552541680029
158,1700.6128691294393,662.0687232212993,1767.9908688182443,628.8627810762819,1806.212061084123,587.5602249660851,1870.67863448691,556.3240965488992,1697.6249448813528,734.9686906428412,1704.1672376465144,599.3457938694157,1847.5552851910618,624.8613634073403,1821.7431812604625,550.4237715426482,1606.861669020198,666.4510274517379,1505.8296233572994,637.7612678288933,1430.1671180672267,564.0207957468872,1377.2492372510676,493.30820700543933
159,1702.0619870914572,658.844958270487,1767.6912402924593,624.2541684567766,1807.9525641962557,575.0071540509462,1880.7349068240308,530.391704628966,1698.4560877123506,737.1228263002461,1704.013159612711,599.8177255766586,1846.300903340509,625.6869981265531,1810.180629781339,544.0656537806831,1607.598790903868,673.3111638162732,1521.4921374057299,658.7010301680766,1439.301249155771,583.6957795670023,1368.45057085306,507.2472169980754
160,1710.3023971887833,656.2233496099259,1765.9815156215332,622.7529096867821,1805.9393162106717,570.8886490009083,1881.46604471254,510.04202682683285,1721.1073739506348,728.019452962327,1703.6300342837937,599.2368275803275,1845.8044912655987,627.5010685774836,1805.5743356693602,537.9694045431302,1614.1387691911293,681.5314262467018,1521.7729868652198,663.8124814966116,1449.3031798889742,600.0604452390635,1375.2104072599604,526.9928656636089
161,1716.7488822547853,650.6465788035586,1765.1165319107795,621.8090664979206,1808.020692624352,572.2150109049326,1865.6379025587348,508.29209903856105,1748.8828308781078,708.7179757529816,1702.4222698633482,600.0066813440801,1845.7020772264825,627.6793142954465,1800.944665229847,537.7803109159911,1620.621806377999,683.5888667572317,1520.6363831667145,672.4549448528473,1444.5915702519067,603.7738393961972,1375.9436061473727,529.4693357839922
162,1717.8650094843795,653.0484892896504,1763.1693118330527,621.4445942319817,1804.5488153636443,571.078009823273,1834.2974055011643,494.3401999760063,1761.8838873682878,691.2241453051745,1702.783756331132,599.1386289953521,1846.789707945788,627.0019009355708,1793.4425452978667,535.7561183876907,1621.1299332742053,688.5528495691251,1526.247012676185,695.3111923795125,1450.0349722043045,624.1314323919294,1382.9138406610493,539.3481998679999
163,1720.2543793082482,657.1361862187335,1761.963265350819,623.4189204439132,1802.1207963083525,569.7619483416881,1830.8972116514328,493.48171961725836,1758.850285212981,708.3868924287021,1703.2256270256482,600.0312857777441,1816.9041130689195,541.2247832302,1792.9763412395532,533.2954938430973,1617.6604400799454,696.4544798332963,1525.5651131797663,695.0877047289055,1447.0533578861578,625.534677707283,1386.426232017769,546.7939391276257
164,1719.2248606057658,658.0084540216025,1760.2535774114874,609.8314025932401,1787.0038542267016,561.5164133345463,1818.8266081341624,477.4545372460674,1762.6701604646312,697.6569684654155,1704.2221042642527,600.6406871812243,1813.7488491316572,539.6387464683658,1782.6134237122362,526.3177166437822,1618.8007659133323,699.931721301632,1527.2080433064177,700.2808085315799,1447.0908144256678,630.9144684427464,1389.3593093312923,553.6563401421815
165,1720.3095009548401,657.067986419755,1761.2960502003602,607.9176649135079,1783.89749832966,557.6765530734165,1800.7733543438828,473.3473533538257,1763.2515723158174,697.5681781281025,1705.5658162670666,600.6887121908201,1801.094813060561,526.0445209171343,1779.0634371813612,521.3910460797774,1622.631849338255,702.5657076570269,1525.2778408058123,702.5759425205449,1449.9931756797002,629.1699851446585,1391.4097943967347,554.948918821104
166,1718.245516253591,657.6998566324153,1758.7261787651962,609.4471029382071,1782.8502336175968,559.3042522972853,1800.9452559575743,461.54086108052115,1763.0721954352364,696.0462929406006,1704.1170529896622,600.3596639828436,1796.9275309331592,527.7837079687928,1780.3334061691662,517.8018388079702,1621.1905992217264,700.961328965866,1526.298065795013,702.4508615231209,1450.4044921197228,630.8408758412912,1391.5150597839724,563.7717363973014
167,1717.7206096057125,652.238855131857,1758.9599680006347,606.594397220087,1768.9645093892764,546.0537458162402,1798.8408007112755,451.4970757031027,1763.8681696245894,696.4966426664362,1704.3261694427742,600.161871089805,1801.0569563481552,532.780208858093,1775.418134410758,515.4006845742581,1619.8951886453788,696.862189757717,1527.7270131522596,700.0096345149777,1453.4884055551413,630.7790374274816,1391.0933436532148,563.1047734859546
168,1717.1277699666166,653.5820528923516,1761.5555186173115,592.931008014246,1768.7539930284645,542.1684947587689,1803.163664310581,442.78778463566755,1764.2585855550183,694.3096900418379,1705.2133371766138,602.51083523011,1803.01480332555,523.5634780232409,1775.74513177139,514.1168033014073,1619.4931250799248,692.9369823200225,1543.2208654840933,698.5950248783299,1454.7389663124877,629.7571361137109,1393.3523862935886,560.2167227525431
169,1720.5719604394583,652.0781019444773,1763.5063696983698,589.1436134884655,1767.4016097346573,521.6718302128244,1800.7306552604643,431.6356585066886,1764.869798818002,693.5031920957531,1706.0066111288343,604.0173944311457,1817.586483489174,511.03432139075716,1782.130474619031,526.8815798595873,1621.2413840604295,693.1862582620256,1544.4039888167733,699.302769933335,1459.4956334493002,631.1480855666434,1392.4099186021904,561.8102390433714
170,1731.099314542629,645.50002191253,1763.204070692693,588.6096444433572,1787.0852923557152,529.6276530622305,1797.392655284084,428.62997918236204,1763.7714496800138,688.3293865612332,1706.7453154932757,601.8556482818897,1817.992276938791,510.29624123093913,1782.284128922123,522.0802987919021,1621.8687704613312,691.0794883053479,1544.811733845439,699.7503781958605,1451.09189624075,639.5164638886882,1388.1177726122323,575.7698159390334
171,1735.817892643577,628.3039596205022,1765.5207593081018,572.0245499170758,1780.3138879764035,522.3918697353797,1805.3046857039474,418.8443775460109,1752.670853909363,665.0541639409098,1711.2926653930926,599.7684117840595,1818.3980703884083,509.5581610711211,1772.358149749151,504.97971260727934,1623.1064557874945,689.414496284287,1545.570494280271,697.4865971023385,1459.5549048361258,639.1374437416364,1386.4640128647088,580.6776844988701
172,1733.8873335985304,626.9356374495562,1765.1691974226053,543.9003148784934,1769.434468206947,478.73348958843115,1815.1572290434283,396.7044118378175,1741.570258138712,641.7789413205866,1706.9393388258297,602.7034735335849,1764.9083449064883,475.58987328619395,1751.6655605844405,462.842086407722,1631.132530678094,689.0884896692924,1554.1191581636438,695.9271530848109,1455.5644868072918,642.2648887657829,1390.7089243492755,587.6336376292243
173,1752.2404665263582,610.1220840311038,1763.6434444137296,510.1546194696836,1781.1772904462705,462.20719165049894,1815.9343131967755,379.37373925692674,1730.4696623680609,618.5037187002633,1706.8074204048755,601.2260148218364,1768.1428731443227,453.18180901874047,1751.4854504668458,441.40813169781615,1655.533884424195,665.1526833073922,1576.4736851251043,697.4242679265326,1465.6804740226178,642.0755112049703,1385.2886717479576,591.9310495659213
174,1750.7514957920107,591.5441625032938,1764.7963067247276,506.2466651872674,1783.3776377814042,451.7869385843634,1837.9133711969164,372.4579881590189,1719.36906659741,595.2284960799399,1708.272031582854,596.2531704740893,1835.9471918046077,493.1082583397851,1757.4590578708141,426.69085532144993,1657.5918979165979,665.8399989316248,1579.7672052331816,692.426160998645,1466.7932875044642,647.4290162226594,1395.8342599879497,606.8788454458974
175,1754.4115457294151,582.3822350606533,1765.5953911656966,505.94348888543414,1783.883980018085,442.62938870222206,1839.9001529839607,361.58627977705845,1715.7662665434327,595.2191698971685,1706.2480555694783,595.85016963304,1835.0109743995129,492.40915086639905,1768.1551056176213,407.0537809863473,1659.5383934365059,661.228012662426,1597.9023421162176,690.4536597425026,1476.0295913969921,660.9034959242892,1395.6353362422644,615.823125647516
176,1758.0715956668198,573.2203076180128,1770.0303064305124,497.8125069149992,1788.3392267336953,429.7171245157354,1840.2553085124457,361.18526012611903,1714.9175285038716,593.3048706270072,1704.7487961141062,596.5600369062716,1834.074756994418,491.71004339301294,1769.8090658304463,396.5170254032199,1678.9355852761403,659.3233951120706,1607.8608326247213,684.8015883155485,1496.0364805076736,658.1464379601589,1406.3625988698116,626.4020884155043
177,1761.7316456042242,564.0583801753723,1774.4652216953282,489.6815249445642,1792.7944734493058,416.8048603292487,1840.6104640409308,360.7842404751795,1832.0314548413057,604.6873279520561,1704.4330642714294,599.4555595743816,1833.1385395893233,491.01093591962695,1771.4630260432714,385.98026982009253,1689.5395583851564,634.5020697534592,1625.5144082333727,668.6807124041721,1523.6117674500133,670.7134572719951,1430.9937490340672,645.2469843143097
178,1765.391695541629,554.8964527327319,1778.9001369601438,481.55054297412937,1797.2497201649162,403.89259614276205,1840.9656195694158,360.38322082424,1840.5951279980104,581.2788687967445,1706.9046382407862,599.2838203081369,1825.537897371965,475.00664896847724,1773.1169862560962,375.44351423696514,1695.6132616306854,636.5752932255846,1634.2919041368195,662.1497525757147,1542.4948087994524,677.4193840199275,1461.765450845633,658.2733363190762
179,1769.0517454790338,545.7345252900914,1783.3350522249596,473.41956100369435,1801.7049668805264,390.98033195627534,1841.320775097901,359.98220117330055,1849.1588011547153,557.8704096414331,1708.0864643437462,598.417621820018,1817.9372551546066,459.0023620173275,1774.770946468921,364.90675865383764,1704.212072044445,626.6208018112827,1641.3914842325057,690.9987644276084,1544.983606089354,684.0863022022545,1473.8188062446584,664.9464994923644
180,1772.7117954164382,536.5725978474509,1787.7699674897754,465.2885790332594,1806.160213596137,378.06806776978874,1841.6759306263862,359.5811815223611,1848.0936260449803,556.4627528667788,1714.1614230116222,574.5450642024109,1810.336612937248,442.99807506617776,1776.4249066817463,354.37000307071025,1712.810882458205,616.6663103969809,1672.0287386451055,670.0253596677682,1582.6574084070178,688.1348534809431,1500.0208570416783,662.3854825412079
181,1776.371845353843,527.4106704048104,1792.2048827545912,457.1575970628245,1810.6154603117475,365.15580358330203,1842.0310861548712,359.1801618714216,1847.0284509352455,555.0550960921248,1720.236381679498,550.6725065848038,1802.7359707198896,426.99378811502805,1778.078866894571,343.83324748758287,1721.4096928719648,606.711818982679,1682.5041077008575,661.9207166720446,1634.765544870601,682.8087443430936,1497.134717048602,659.8049983875607
182,1780.0318952912473,518.2487429621699,1796.6397980194067,449.02661509238953,1815.070707027358,352.2435393968153,1842.3862416833565,358.7791422204821,1845.9632758255104,553.6474393174706,1726.3113403473735,526.7999489671967,1795.1353285025311,410.9895011638784,1779.732827107396,333.2964919044555,1730.0085032857244,596.7573275683773,1692.022903280607,643.2855811141496,1579.4030832347655,666.6543110981709,1492.6978514446228,645.7932084606185
183,1783.691945228652,509.08681551952947,1801.0747132842225,440.8956331219546,1819.5259537429683,339.3312752103287,1842.7413972118416,358.37812256954265,1833.5443700030132,556.3924194064679,1732.3862990152495,502.9273913495896,1787.5346862851727,394.9852142127287,1781.3867873202212,322.7597363213281,1730.778393083636,576.1451147261319,1683.0394551106629,633.6488680502714,1575.6503293920825,662.9253946652707,1505.3361905711479,641.3496966853758
184,1798.4417955547442,491.6314365414818,1813.5850021211384,423.25166522747077,1819.808752534215,339.25129526361155,1843.0965527403268,357.9771029186032,1833.6484470379357,552.7239999092599,1738.0442914357056,485.3902369163053,1794.9741634279253,393.15104421793876,1783.040747533046,312.2229807382007,1731.1770380535643,562.7236791662211,1687.3968417589729,630.5552115982307,1577.311891736145,648.327741157409,1499.0874752278326,629.8516062868865
185,1797.3289504558293,476.0432281058958,1817.4905433547938,410.6691628512325,1820.770616674125,338.3393023266761,1843.451708268812,357.5760832676637,1836.288140429171,546.2523798162908,1751.7859314135937,455.178515388072,1794.5895163726034,393.69943064625966,1782.1642526435037,311.98083703683693,1730.9681347056926,551.1566804519473,1687.3664758120194,617.053292155828,1578.1251982009403,633.2874373773143,1492.4305685747313,617.4383162136942
186,1798.9770532278703,466.55545266744235,1834.9701500739327,408.3670426525324,1821.7324808140352,337.4273093897406,1843.8068637972967,357.1750636167242,1794.7108709730408,504.2724716430348,1755.0062012834717,458.75468805845435,1795.4807659629707,393.7063413779929,1781.2877577539614,311.73869333547316,1730.3963487794856,539.3952113490705,1693.1109019357973,599.1122500537215,1581.3745587185178,623.7840923924773,1496.0419917191712,596.1120572981774
187,1796.734839237135,465.2375274061682,1819.6742513552354,410.4813184082684,1822.6943449539451,336.51531645280517,1844.162019325782,356.77404396578476,1753.1336015169104,462.2925634697788,1756.2994331493305,458.8333967355443,1793.1233449542913,393.2595317564169,1780.411262864419,311.49654963410944,1733.921218571698,541.4743055993542,1683.8322506222446,591.8953793907785,1586.4460579289344,614.4641443054834,1499.787737654131,575.0630107943795
188,1795.2618238858959,467.1939209283282,1818.5350917887115,411.1059049162777,1823.656209093855,335.60332351586965,1844.517174854267,356.3730243148452,1849.2893102138464,542.0075126576144,1755.6449879623337,458.7521962769937,1793.0585990100692,390.40937508694765,1779.5347679748768,311.25440593274567,1736.8459081404376,543.4728743535045,1680.8481235220843,593.1649974911182,1578.171048452181,608.1197812081784,1495.0225250746566,573.0164998704527
189,1798.23829686575,480.1333904688826,1818.2425531709632,405.4797550037839,1824.618073233765,334.6913305789342,1844.8723303827524,355.97200466390575,1753.7021505682424,456.6927797771786,1751.0535490679715,460.8597587526885,1811.5490966158713,377.253467200171,1778.6582730853343,311.0122622313819,1737.5609693695828,540.3589629070175,1678.6978555310677,594.5243099599486,1577.5064169896607,607.8505847307179,1495.6515522309267,581.8541818859113
190,1798.5115683028782,480.81938135344575,1817.9500145532152,399.8536050912901,1825.5799373736754,333.7793376419987,1845.2274859112374,355.5709850129663,1787.24962268892,476.306121937741,1749.1994114995853,464.25591809400174,1830.0395942216737,364.0975593133943,1777.781778195792,310.7701185300182,1739.3867650258458,536.3884058991589,1682.6763074294074,600.4144434211652,1573.5957987367494,607.9188398595663,1491.4268670684648,577.1320377981036
